date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:51:23	79511/79511	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:49:30%20GMT	http://tavonline.net/html/madrid/img/singlework/massimo-5.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/massimo-5.jpg	(from http://tavonline.net/html/madrid/work-6.html)
12:51:33	52492/52492	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:49:02%20GMT	http://tavonline.net/html/madrid/img/singlework/mall-3.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/mall-3.jpg	(from http://tavonline.net/html/madrid/work-9.html)
12:51:42	183034/183034	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:49:26%20GMT	http://tavonline.net/html/madrid/img/singlework/massimo-7.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/massimo-7.jpg	(from http://tavonline.net/html/madrid/work-6.html)
12:51:44	208327/208327	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:49:25%20GMT	http://tavonline.net/html/madrid/img/singlework/massimo-6.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/massimo-6.jpg	(from http://tavonline.net/html/madrid/work-6.html)
12:51:51	52540/52540	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:49:13%20GMT	http://tavonline.net/html/madrid/img/singlework/mall-5.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/mall-5.jpg	(from http://tavonline.net/html/madrid/work-9.html)
12:51:53	125472/125472	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:49:10%20GMT	http://tavonline.net/html/madrid/img/singlework/mall-4.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/mall-4.jpg	(from http://tavonline.net/html/madrid/work-9.html)
12:51:53	56133/56133	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:49:18%20GMT	http://tavonline.net/html/madrid/img/singlework/mall-6.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/mall-6.jpg	(from http://tavonline.net/html/madrid/work-9.html)
12:52:25	191138/191138	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:49:09%20GMT	http://tavonline.net/html/madrid/img/singlework/summer-3.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/summer-3.jpg	(from http://tavonline.net/html/madrid/work-8.html)
12:52:30	423460/423460	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:49:04%20GMT	http://tavonline.net/html/madrid/img/singlework/mall-1.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/mall-1.jpg	(from http://tavonline.net/html/madrid/work-9.html)
12:52:32	249447/249447	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:49:00%20GMT	http://tavonline.net/html/madrid/img/singlework/summer-1.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/summer-1.jpg	(from http://tavonline.net/html/madrid/work-8.html)
12:52:40	290663/290663	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:49:06%20GMT	http://tavonline.net/html/madrid/img/singlework/summer-2.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/summer-2.jpg	(from http://tavonline.net/html/madrid/work-8.html)
12:52:43	66624/66624	---M--	200	added ('OK')	font/woff2	date:Sat,%2022%20Sep%202018%2007:49:46%20GMT	http://tavonline.net/html/madrid/icon-fonts/font-awesome-4.5.0/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/icon-fonts/font-awesome-4.5.0/fonts/fontawesome-webfont3295.woff2	(from http://tavonline.net/html/madrid/icon-fonts/font-awesome-4.5.0/css/font-awesome.min.css)
12:52:43	115644/115644	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:49:14%20GMT	http://tavonline.net/html/madrid/img/singlework/summer-4.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/summer-4.jpg	(from http://tavonline.net/html/madrid/work-8.html)
12:52:48	115578/115578	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:49:17%20GMT	http://tavonline.net/html/madrid/img/singlework/summer-5.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/summer-5.jpg	(from http://tavonline.net/html/madrid/work-8.html)
12:52:48	16780/16780	---M--	200	added ('OK')	font/woff	date:Sat,%2022%20Sep%202018%2007:49:32%20GMT	http://tavonline.net/html/madrid/icon-fonts/web-design/Flaticon.woff	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/icon-fonts/web-design/Flaticon.woff	(from http://tavonline.net/html/madrid/icon-fonts/web-design/flaticon.css)
12:52:48	26792/26792	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2022%20Sep%202018%2007:49:32%20GMT	http://tavonline.net/html/madrid/icon-fonts/web-design/Flaticon.eot	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/icon-fonts/web-design/Flaticon.eot	(from http://tavonline.net/html/madrid/icon-fonts/web-design/flaticon.css)
12:52:52	226377/226377	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2022%20Sep%202018%2007:49:34%20GMT	http://tavonline.net/html/madrid/icon-fonts/web-design/Flaticon.svg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/icon-fonts/web-design/Flaticon.svg	(from http://tavonline.net/html/madrid/icon-fonts/web-design/flaticon.css)
12:52:53	26792/26792	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2022%20Sep%202018%2007:49:32%20GMT	http://tavonline.net/html/madrid/icon-fonts/web-design/Flaticon.eot?	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/icon-fonts/web-design/Flaticond41d.eot	(from http://tavonline.net/html/madrid/icon-fonts/web-design/flaticon.css)
12:52:55	26616/26616	---M--	200	added ('OK')	font/ttf	date:Sat,%2022%20Sep%202018%2007:49:33%20GMT	http://tavonline.net/html/madrid/icon-fonts/web-design/Flaticon.ttf	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/icon-fonts/web-design/Flaticon.ttf	(from http://tavonline.net/html/madrid/icon-fonts/web-design/flaticon.css)
12:53:02	142072/142072	---M--	200	added ('OK')	font/ttf	date:Sat,%2022%20Sep%202018%2007:49:47%20GMT	http://tavonline.net/html/madrid/icon-fonts/font-awesome-4.5.0/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/icon-fonts/font-awesome-4.5.0/fonts/fontawesome-webfont3295.ttf	(from http://tavonline.net/html/madrid/icon-fonts/font-awesome-4.5.0/css/font-awesome.min.css)
12:53:04	8534/8534	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:47:53%20GMT	http://tavonline.net/html/madrid/img/comment-img-1.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/comment-img-1.jpg	(from http://tavonline.net/html/madrid/single-blog.html)
12:53:07	11768/11768	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:47:54%20GMT	http://tavonline.net/html/madrid/img/comment-img-2.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/comment-img-2.jpg	(from http://tavonline.net/html/madrid/single-blog.html)
12:53:09	11803/11803	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:47:56%20GMT	http://tavonline.net/html/madrid/img/comment-img-3.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/comment-img-3.jpg	(from http://tavonline.net/html/madrid/single-blog.html)
12:53:17	149148/149148	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:47:56%20GMT	http://tavonline.net/html/madrid/img/blog-article.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/blog-article.jpg	(from http://tavonline.net/html/madrid/single-blog.html)
12:53:18	147633/147633	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:47:54%20GMT	http://tavonline.net/html/madrid/img/blog-article-2.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/blog-article-2.jpg	(from http://tavonline.net/html/madrid/single-blog.html)
12:53:35	105018/105018	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:48:26%20GMT	http://tavonline.net/html/madrid/img/singlework/thegang.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/thegang.jpg	(from http://tavonline.net/html/madrid/work-1.html)
12:53:44	157713/157713	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:48:21%20GMT	http://tavonline.net/html/madrid/img/singlework/environmental-3.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/environmental-3.jpg	(from http://tavonline.net/html/madrid/work-3.html)
12:53:45	58535/58535	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:49:30%20GMT	http://tavonline.net/html/madrid/img/singlework/massimo-4.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/massimo-4.jpg	(from http://tavonline.net/html/madrid/work-6.html)
12:53:46	1237/1237	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jul%202020%2007:23:44%20GMT	http://tavonline.net/html/madrid/css/AjaxLoader.gif	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/css/AjaxLoader.gif	(from http://tavonline.net/html/madrid/css/owl.theme.min.css)
12:53:49	33892/33892	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:48:58%20GMT	http://tavonline.net/html/madrid/img/singlework/mall-2.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/singlework/mall-2.jpg	(from http://tavonline.net/html/madrid/work-9.html)
12:54:06	461658/461658	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:48:07%20GMT	http://tavonline.net/html/madrid/img/blog-2.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/blog-2.jpg	(from http://tavonline.net/html/madrid/blogs-page.html)
12:54:12	733508/733508	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Sep%202018%2007:48:01%20GMT	http://tavonline.net/html/madrid/img/blog-big.jpg	C:/My%20Web%20Sites/newww/tavonline.net/html/madrid/img/blog-big.jpg	(from http://tavonline.net/html/madrid/single-blog.html)
